Availability,Colors,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
OutofStock,,,"Must de Cartier carnassiere bag, small model, in burgundy calfskin, signature Cartier medallion. Interior: One zipped pocket, one signature pocket with removable mirror, one flat pocket with flap. Lining in burgundy lambskin. Dimensions: 250 mm high x 210 mm long x 80 mm deep. Adjustable shoulder strap with gold-finish details for straight or across the shoulder carry.",,aeid5482,SAR,CRL1002239,9550.00,"Carnassiere bag, small model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/carnassiere-bag-small-model-must-de-cartier-CRL1002239.html,SaudiArabia,bags
OutofStock,,,"Mini model chain bag in pale pink calfskin, gold and pale pink enamel-finish clasp, silver hot-stamped “Cartier” signature inside. One interior compartment, six credit card slots, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Removable chain. Dimensions: 120 mm high x 200 mm wide x 35 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002370,10600.00,"Mini model chain bag, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/mini-model-chain-bag-double-c-de-cartier-CRL1002370.html,SaudiArabia,bags
OutofStock,,,"Mini Shoulder bag in fuchsia calfskin, gold and fuchsia enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002290,10200.00,"Shoulder Bag, Mini, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/shoulder-bag-mini-double-c-de-cartier-CRL1002290.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier tote bag in black calfskin, signature Cartier medallion. Interior: Two flat pockets, one zipped pocket and one signature pocket with removable mirror. Fastening system with push buttons. Lining in burgundy lambskin. Dimensions: 285 mm high x 310 mm long x 170 mm deep. Two handles for hand or shoulder carry.",,aeid5482,SAR,CRL1002279,8550.00,"Tote Bag, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/tote-bag-must-de-cartier-CRL1002279.html,SaudiArabia,bags
OutofStock,,,"Nano model shoulder bag in powder pink calfskin, gold and powder pink enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 130 mm high x 170 mm wide x 60 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002298,8750.00,"Shoulder Bag, Nano, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/shoulder-bag-nano-double-c-de-cartier-CRL1002298.html,SaudiArabia,bags
OutofStock,,,"Mini model chain bag in mint calfskin, golden and mint enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, six credit card slots, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Removable chain. Dimensions: 120 mm high x 200 mm wide x 35 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002309,10600.00,"Mini model chain bag, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/mini-model-chain-bag-double-c-de-cartier-CRL1002309.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier Tote in black calfskin. Palladium-finish metal parts. Exterior: embossed double C logo. Interior: black fabric lining, two flat pockets, one zipped pocket. Embossed silver-colored ""Cartier"" signature. Dimensions: 340 mm high x 380 mm wide x 115 mm deep. Hand and shoulder carry",,aeid5482,,CRL1002313,,"Must de Cartier Tote, small model",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/must-de-cartier-tote-small-model-CRL1002313.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier navy blue calfskin document holder, large model. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket, detachable handle. Interior: black fabric lining, one zipped pocket, one flat pocket with embossed silver-colored Cartier signature. Dimensions: 250 mm high x 350 mm wide x 40 mm deep. Hand and wrist carry with detachable handle.",,aeid5482,SAR,CRL1002271,5200.00,"GM Pouch, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/personal-accessories/wallets-%26-pouches/gm-pouch-must-de-cartier-CRL1002271.html,SaudiArabia,bags
OutofStock,,,"Small document holder in navy blue calfskin,  Must de Cartier. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket. Interior: black fabric lining, one laptop compartment, one zipped pocket, two additional compartments. Embossed silver-colored Cartier signature. Dimensions: 210 mm high x 350 mm wide x 60 mm deep. Hand and shoulder carry with adjustable and detachable strap.",,aeid5482,SAR,CRL1002269,10000.00,"Document holder small model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/document-holder-small-model-must-de-cartier-CRL1002269.html,SaudiArabia,bags
OutofStock,,,"Pouch in black calfskin, Must de Cartier. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket, detachable handle. Interior: black fabric lining, one flat pocket, 8-credit card slots. Embossed silver-colored Cartier signature. Dimensions: 160 mm high x 250 mm wide x 50 mm deep. Hand and wrist carry with detachable handle.",,aeid5482,SAR,CRL1002261,5200.00,"Square Pouch, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/personal-accessories/wallets-%26-pouches/square-pouch-must-de-cartier-CRL1002261.html,SaudiArabia,bags
OutofStock,,,"Briefcase in black calfskin with three gussets, Must de Cartier. Palladium-finish metal parts. Interior: burgundy fabric lining, one flat laptop compartment, one zipped pocket, two smartphone pockets, one pen loop. Dimensions: 400 mm high x 300 mm wide x 70 mm deep. Hand carry.",,aeid5482,SAR,CRL1002262,15000.00,"Briefcase, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/briefcase-must-de-cartier-CRL1002262.html,SaudiArabia,bags
OutofStock,,,"Document holder in black calfskin, Must de Cartier black calfskin. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket. Interior: black fabric lining, one laptop compartment, one zipped pocket, three additional compartments. Embossed silver-colored Cartier signature. Dimensions: 300 mm high x 380 mm wide x 100 mm deep. Hand and shoulder carry with adjustable and detachable strap.",,aeid5482,SAR,CRL1002258,11200.00,"Document holder, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/document-holder-must-de-cartier-CRL1002258.html,SaudiArabia,bags
OutofStock,,,"Small document holder in  black calfskin, Must de Cartier. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket. Interior: black fabric lining, one laptop compartment, one zipped pocket, two additional compartments. Embossed silver-colored Cartier signature. Dimensions: 210 mm high x 350 mm wide x 60 mm deep. Hand and shoulder carry with adjustable and detachable strap.",,aeid5482,SAR,CRL1002259,10000.00,"Document holder small model, Must de Cartier,",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/document-holder-small-model-must-de-cartier-CRL1002259.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier pouch in anthracite calfskin, large model. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket, detachable handle. Interior: black fabric lining, one zipped pocket, one flat pocket with embossed silver-colored ""Cartier"" signature. Dimensions: 250 mm high x 350 mm wide x 40 mm deep. Hand and wrist carry with detachable handle.",,aeid5482,SAR,CRL1002315,5200.00,"Pouch large model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/personal-accessories/wallets-%26-pouches/pouch-large-model-must-de-cartier-CRL1002315.html,SaudiArabia,bags
OutofStock,,,"Portfolio in black calfskin with detachable wrist strap. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, flat pocket closed with press stud. Interior: burgundy fabric lining, one flat pocket, one zipped pocket. Embossed silver Cartier marking. Dimensions: 260 mm high x 345 mm wide x 20 mm deep. Hand carry.",,aeid5482,SAR,CRL1002264,5200.00,"Portfolio,  Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/portfolio--must-de-cartier-CRL1002264.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier anthracite calfskin document holder, small model. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket. Interior: black fabric lining, one laptop compartment, one zipped pocket, two additional compartments. Embossed silver-colored ""Cartier"" signature. Dimensions: 210 mm high x 350 mm wide x 60 mm deep. Hand and shoulder carry with adjustable and detachable strap.",,aeid5482,SAR,CRL1002314,10000.00,"Document holder small model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/document-holder-small-model-must-de-cartier-CRL1002314.html,SaudiArabia,bags
OutofStock,,,"Portfolio in burgundy calfskin with detachable wrist strap. Zipped closure, golden-finish metal parts. Exterior: embossed double C logo, flat pocket closed with press stud. Interior: burgundy fabric lining, one flat pocket, one zipped pocket. Embossed golden Cartier marking Dimensions: 260 mm high x 345 mm wide x 20 mm deep. Hand carry.",,aeid5482,SAR,CRL1002265,5200.00,"Portfolio,  Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/portfolio--must-de-cartier-CRL1002265.html,SaudiArabia,bags
