Availability,Colors,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
InStock,"Cherry red calfskin, gold and cherry red enamel finish,Green",Home/Bags for her,"Mini model chain bag in two-tone pink/pale pink calfskin, palladium and pale pink enamel-finish clasp, silver hot-stamped “Cartier” signature inside. One interior compartment, six credit card slots, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Removable chain. Dimensions: 120 mm high x 200 mm wide x 35 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002369,12.100,"Mini model chain bag, Double C de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/mini-model-chain-bag-double-c-de-cartier_cod42247633208247039.html,Poland,bags
InStock,"Red,Pink",Home/Bags for her,"Micro chain bag in black calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. One inside compartment. One loop on the back. Lining: black lambskin. Removable chain. Dimensions: 80 mm high x 120 mm wide x 40 mm deep. Crossbody, shoulder or belt carry.",,aeid5482,zl,L3002033,5.300,"Chain bag micro, Double C de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/chain-bag-micro-double-c-de-cartier_cod1647597286075144p.html,Poland,bags
InStock,"Black,Red",Home/Bags for her,"Micro chain bag in pale pink calfskin, golden and pale pink enamel-finish clasp, golden hot-stamped “Cartier” signature inside. One inside compartment. One loop on the back. Lining: black lambskin. Removable chain. Dimensions: 80 mm high x 120 mm wide x 40 mm deep. Crossbody, shoulder or belt carry.",,aeid5482,zl,L3002035,5.300,"Chain bag micro, Double C de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/chain-bag-micro-double-c-de-cartier_cod1647597286075150p.html,Poland,bags
InStock,"Grey,Blue,Black",Home,"Must de Cartier document holder in taupe calfskin, small model. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket. Interior: black fabric lining, one laptop compartment, one zipped pocket, two additional compartments. Embossed silver-coloured Cartier signature. Dimensions: 270 mm high x 350 mm wide x 60 mm deep. Hand and shoulder carry with adjustable and detachable strap.",,aeid5482,zl,L1002348,10.900,"Document holder small model, Must de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/document-holder-small-model-must-de-cartier_cod1647597286075022.html,Poland,bags
InStock,Pink,Home/Bags for her,"Mini shoulder bag in grey calfskin, golden and grey enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002346,11.600,"Mini model shoulder bag, Double C de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/mini-model-shoulder-bag-double-c-de-cartier_cod1647597286075019.html,Poland,bags
InStock,"Grey,Blue,Black",Home,"Must de Cartier pouch in taupe calfskin, large model. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket, detachable handle. Interior: black fabric lining, one zipped pocket, one flat pocket with embossed silver-coloured Cartier signature. Dimensions: 250 mm high x 350 mm wide x 40 mm deep. Hand and wrist carry with detachable handle.",,aeid5482,zl,L1002349,5.700,"Pouch large model, Must de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/pouch-large-model-must-de-cartier_cod1647597286075025.html,Poland,bags
InStock,Grey,Home/Bags for her,"Mini shoulder bag in pale pink calfskin, golden and pale pink enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002364,11.600,"Mini model shoulder bag, Double C de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/mini-model-shoulder-bag-double-c-de-cartier_cod1647597286075061.html,Poland,bags
InStock,"Black,Blue,Red,White,Grey",Home/Bags for her,"Small chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002360,15.500,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/chain-bag-small-panthere-de-cartier_cod1647597286075052.html,Poland,bags
InStock,,Home/Bags for her,"Mini model chain bag in pale pink calfskin, gold and pale pink enamel-finish clasp, silver hot-stamped “Cartier” signature inside. One interior compartment, six credit card slots, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Removable chain. Dimensions: 120 mm high x 200 mm wide x 35 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002370,12.100,"Mini model chain bag, Double C de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/mini-model-chain-bag-double-c-de-cartier_cod42247633209194362.html,Poland,bags
InStock,"Blue,Red,Black,Yellow,Grey",Home/Bags for her,"Mini chain bag in cream white calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002359,14.000,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/chain-bag-mini-panthere-de-cartier_cod1647597286075049.html,Poland,bags
InStock,"Black,Blue,Red,White,Yellow,Grey",Home/Bags for her,"Mini chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002361,14.000,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/chain-bag-mini-panthere-de-cartier_cod1647597286075055.html,Poland,bags
InStock,"Black,Red,White,Blue,Grey",Home/Bags for her,"Small chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002354,15.500,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/chain-bag-small-panthere-de-cartier_cod1647597286075034.html,Poland,bags
InStock,"Black,Red,White,Blue,Yellow,Grey",Home/Bags for her,"Mini chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002355,14.000,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/chain-bag-mini-panthere-de-cartier_cod1647597286075037.html,Poland,bags
InStock,"Black,Blue,White,Grey",Home/Bags for her,"Small chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002356,15.500,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/chain-bag-small-panthere-de-cartier_cod1647597286075040.html,Poland,bags
InStock,"Blue,Red,White,Grey",Home/Bags for her,"Small chain bag in black calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002352,15.500,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/chain-bag-small-panthere-de-cartier_cod1647597286075028.html,Poland,bags
InStock,"Blue,Red,White,Yellow,Grey",Home/Bags for her,"Mini chain bag in black calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,zl,L1002353,14.000,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:36:58.942461,https://www.cartier.com,https://www.cartier.com/en-pl/chain-bag-mini-panthere-de-cartier_cod1647597286075031.html,Poland,bags
