Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
Add to bag,,,,"Every woman has a feline aspect and every flower has a hidden animal essence.  Mathilde Laurent, Cartier Perfumer  Mathilde Laurent offers a unique new accord, combining a flower and a sensation: a feline floral fragrance. To express femininity, she chose to explore the glory of a radiant gardenia, sensual yet delicate. To add a touch of the wild, she created a soft velvety musk. Within the flask, a sculpture depicts the majestic, fascinating panther.  INGREDIENTS: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), LINALOOL, BENZYL BENZOATE, ALPHA-ISOMETHYL IONONE, ETHYLHEXYL METHOXYCINNAMATE, GERANIOL, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, BENZYL SALICYLATE, LIMONENE, BHT,EVERNIA PRUNASTRI (OAKMOSS) EXTRACT, CINNAMYL ALCOHOL, ISOEUGENOL, CITRONELLOL, CITRAL, CI 19140 (YELLOW N°5), CI 15510 (ORANGE N°4), CI 17200 (RED N°33), CI 14700 (RED N°4).",,,,FS327037,,La Panthère Eau de Parfum,,,,https://www.cartier.com/en-se/la-panthere-eau-de-parfum_cod25372685655521341.html,,
Add to bag,,,,"Every woman has a feline aspect and every flower has a hidden animal essence. Mathilde Laurent, Cartier Perfumer  Mathilde Laurent offers a unique new accord, combining a flower and a sensation: a feline floral fragrance. To express femininity, she chose to explore the glory of a radiant gardenia, sensual yet delicate. To add a touch of the wild, she created a soft velvety musk. Within the bottle, a sculpture depicts the majestic, fascinating panther.  INGREDIENTS: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), LINALOOL, BENZYL BENZOATE, ALPHA-ISOMETHYL IONONE, ETHYLHEXYL METHOXYCINNAMATE, GERANIOL, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, BENZYL SALICYLATE, LIMONENE, BHT, EVERNIA PRUNASTRI EXTRACT, CINNAMYL ALCOHOL, ISOEUGENOL, CITRONELLOL, CITRAL, CI 19140 (YELLOW N°5), CI 15510 (ORANGE N°4), CI 17200 (RED N°33), CI 14700 (RED N°4).",,,kr,FS075056,"1,400",Limited Edition La Panthère Eau de Parfum,,,,https://www.cartier.com/en-se/limited-edition-la-panthere-eau-de-parfum_cod38063312420777848.html,,
Add to bag,,,,"The fragrance of a majestic lily enhanced with tonka bean and powdery hints of heliotropin. An abundance of lilies with velvety petals, more sensual than ever, like a touch of balm on the skin. A creation by Mathilde Laurent, Cartier perfumer.  INGREDIENTS: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), COUMARIN, LINALOOL, ALPHA-ISOMETHYL IONONE, BENZYL BENZOATE, GERANIOL, LIMONENE, BENZYL CINNAMATE, CITRONELLOL, ISOEUGENOL, CINNAMYL ALCOHOL, BENZYL ALCOHOL",,,,FP100030,,Baiser Volé Parfum,,,,https://www.cartier.com/en-se/baiser-vole-parfum_cod38063312420777845.html,,
Add to bag,,,,"A limited-edition travel version embellished with a peacock-feather motif, for you or your loved ones to discover Oud & Pink. This rose plays with gender, mixing both the floral and the masculine, the rough and the smooth. A men's rose for women who wear men's fragrance, who flirt with ambivalence, plunge into the oud, rugged, gloomy, and wear a dinner jacket with nothing underneath. Unstoppable.  Oud & Pink Fragrance INGREDIENTS: ALCOHOL, FRAGRANCE, WATER, CITRONELLOL, GERANIOL, LINALOOL, ALPHA-ISOMETHYL IONONE, EUGENOL, AMYL CINNAMAL, CINNAMYL ALCOHOL, BENZYL ALCOHOL, CITRAL, LIMONENE, BENZYL BENZOATE, FARNESOL, HYDROXYCITRONELLAL.",,,kr,FV045038,"2,600",Les Heures Voyageuses Oud & Pink Limited Edition Fragrance,,,,https://www.cartier.com/en-se/les-heures-voyageuses-oud-pink-limited-edition-fragrance_cod1647597294937467.html,,
Add to bag,,,,"A limited-edition travel version embellished with a peacock-feather motif, for you or your loved ones to discover Oud & Ambre. Their raw qualities reveal their basic truth — oud and amber naturally join together and illuminate one another. The charm works its magic, a noble oud wood becomes sensual with the lightly spiced sweetness of amber.  Oud & Amber Fragrance INGREDIENTS: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), LINALOOL, FARNESOL, LIMONENE, CITRONELLOL, GERANIOL, EUGENOL, BENZYL BENZOATE, ISOEUGENOL, BENZYL SALICYLATE, CITRAL.",,,kr,FV045037,"2,600",Les Heures Voyageuses Oud & Ambre Limited Edition Fragrance,,,,https://www.cartier.com/en-se/les-heures-voyageuses-oud-ambre-limited-edition-fragrance_cod1647597294937464.html,,
Add to bag,,,,"A limited-edition travel version embellished with a peacock-feather motif, for you or your loved ones to discover Oud & Santal. The natural Oud resin has a captivating magnetism that is combined with sweet and syrupy sandalwood to enhance its fullness and powerful sensuality.  Oud & Santal Fragrance INGREDIENTS: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), COUMARIN, ETHYLHEXYL METHOXYCINNAMATE, LIMONENE, ALPHA-ISOMETHYL IONONE, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, EUGENOL, BHT, CITRONELLOL, LINALOOL, GERANIOL.",,,kr,FV045036,"2,600",Les Heures Voyageuses Oud & Santal Limited Edition Fragrance,,,,https://www.cartier.com/en-se/les-heures-voyageuses-oud-santal-limited-edition-fragrance_cod1647597294937461.html,,
Add to bag,,,,"Santos de Cartier sunglasses in smooth and brushed platinum-finish metal, pilot shape and graduated purple and light blue lenses with golden flash. Dimensions: 57 mm lenses, 13 mm bridge, 140 mm temples.",,,kr,ESW00560,"9,940",Santos de Cartier sunglasses,,,,https://www.cartier.com/en-se/santos-de-cartier-sunglasses_cod25185454457154813.html,,
Add to bag,,,,"Panthère de Cartier sunglasses in smooth golden-finish metal, cat eye shape and graduated grey lenses with golden flash. Dimensions: 59 mm lenses, 19 mm bridge, 140 mm temples.",,,kr,ESW00567,"9,940",Panthère de Cartier sunglasses,,,,https://www.cartier.com/en-se/panthere-de-cartier-sunglasses_cod25185454457158996.html,,
Add to bag,,,,"Première de Cartier sunglasses in black composite, round shape and grey lenses. Dimensions: 53 mm lenses, 22 mm bridge, 145 mm temples.",,,kr,ESW00563,"8,180",Première de Cartier sunglasses,,,,https://www.cartier.com/en-se/premiere-de-cartier-sunglasses_cod25185454457154815.html,,
Add to bag,,,,"Panthère de Cartier sunglasses in smooth golden-finish metal, cat eye shape and graduated brown lenses with golden flash. Dimensions: 58 mm lenses, 18 mm bridge, 140 mm temples.",,,kr,ESW00566,"11,955",Panthère de Cartier sunglasses,,,,https://www.cartier.com/en-se/panthere-de-cartier-sunglasses_cod25185454457158993.html,,
