Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
,,,,"Santos de Cartier sunglasses in platinum, with a smooth and brushed metal finish, navigator shape and blue lenses. Dimensions: 62 mm lenses, 15 mm bridge, 145 mm temples.",,,€,ESW00592,928,Santos de Cartier Sunglasses,,,,https://www.cartier.com/en-be/santos-de-cartier-sunglasses_cod1647597301210166.html,,
,,,,"Trinity sunglasses in golden-finish metal, oversized square shape, dark grey mirrored lenses, in light blue and grey hues with golden flash. Dimensions: 61 mm lenses, 16 mm bridge, 140 mm temples.",,,€,ESW00614,928,Trinity Sunglasses,,,,https://www.cartier.com/en-be/trinity-sunglasses_cod1647597301210223.html,,
,,,,"Signature C de Cartier sunglasses in golden-finish metal, caravan shape and polarised green lenses. Dimensions: 58 mm lenses, 14 mm bridge, 145 mm temples.",,,€,ESW00597,918,Signature C de Cartier sunglasses,,,,https://www.cartier.com/en-be/signature-c-de-cartier-sunglasses_cod1647597301210181.html,,
,,,,"Signature C de Cartier sunglasses in smooth golden-finish metal, pilot shape and polarised green lenses. Dimensions: 59 mm lenses, 16 mm bridge, 145 mm temples.",,,€,ESW00595,918,Signature C de Cartier sunglasses,,,,https://www.cartier.com/en-be/signature-c-de-cartier-sunglasses_cod1647597301210175.html,,
Add to bag,,,,"Santos de Cartier sunglasses in smooth and brushed golden-finish metal, square shape and graduated brown lenses with golden flash. Dimensions: 58 mm lenses, 15 mm bridge, 140 mm temples.",,,€,ESW00580,897,Santos de Cartier sunglasses,,,,https://www.cartier.com/en-be/santos-de-cartier-sunglasses_cod36856120585486073.html,,
,,,,"Panthère de Cartier sunglasses in smooth golden-finish metal, pilot shape and graduated burgundy lenses with golden flash. Dimensions: 64 mm lenses, 15 mm bridge, 140 mm temples.",,,€,ESW00610,877,Panthère de Cartier Sunglasses,,,,https://www.cartier.com/en-be/panthere-de-cartier-sunglasses_cod1647597301210211.html,,
,,,,"Panthère de Cartier sunglasses in smooth golden-finish metal, oversized shape and graduated brown lenses with golden flash. Dimensions: 63 mm lenses, 16 mm bridge, 140 mm temples.",,,€,ESW00612,877,Panthère de Cartier Sunglasses,,,,https://www.cartier.com/en-be/panthere-de-cartier-sunglasses_cod1647597301210217.html,,
,,,,"Panthère de Cartier sunglasses in smooth golden-finish metal, oversized shape and graduated grey lenses with golden flash. Dimensions: 63 mm lenses, 16 mm bridge, 140 mm temples.",,,€,ESW00613,877,Panthère de Cartier Sunglasses,,,,https://www.cartier.com/en-be/panthere-de-cartier-sunglasses_cod1647597301210220.html,,
,,,,"Panthère de Cartier sunglasses in black composite, squared shape, grey lenses with golden flash. Dimensions: 63 mm lenses, 17 mm bridge, 145 mm temples.",,,€,ESW00608,595,Panthère de Cartier Sunglasses,,,,https://www.cartier.com/en-be/panthere-de-cartier-sunglasses_cod1647597301210205.html,,
Add to bag,,,,"Precious sunglasses in yellow gold 750/1000, pilot shape, rimless, yellow lenses with golden flash, class 3 solar protection, dimensions: lenses 62 mm, bridge 14 mm, temples 140 mm.",,,€,ESP00015,7.361,Première de Cartier precious sunglasses,,,,https://www.cartier.com/en-be/premiere-de-cartier-precious-sunglasses_cod25458910981612793.html,,
Add to bag,,,,"Marbled black horn sunglasses with a smooth platinum finish, rectangular shape, grey lenses with a silver-toned flash, protection class 3, flex hinges. Dimensions: 60 mm lenses, 18 mm bridge, 140 mm temples.",,,€,ESW00081,2.420,C Décor sunglasses,,,,https://www.cartier.com/en-be/c-decor-sunglasses_cod25458910981458384.html,,
Add to bag,,,,"Décor C de Cartier sunglasses in grey composite and smooth platinum-finish titanium, pilot shape, blue photochromatic and anti-blue light lenses. Dimensions: 53 mm lenses, 21 mm bridge, 145 mm temples.",,,€,ESW00572,837,Décor C de Cartier sunglasses,,,,https://www.cartier.com/en-be/decor-c-de-cartier-sunglasses_cod25185454457159008.html,,
,,,,"Panthère de Cartier earrings, white gold 750/1000, each set with 4 onyx spots, 24 emeralds, 24 aquamarines, 72 chrysoprases, and 56 brilliant-cut diamonds totalling 1.46 carats.",,,€,H8000778,126.000,Panthère de Cartier earrings,,,,https://www.cartier.com/en-be/panthere-de-cartier-earrings_cod43769801097815896.html,,
Add to bag,,,,"1895 wedding ring, width 4 mm, platinum 950/1000 (for size 52).",,,€,B4036800,2.110,1895 wedding ring,,,,https://www.cartier.com/en-be/1895-wedding-ring_cod25458910981317617.html,,
,,,,"Panthère de Cartier A5 notebook with paper from sustainable forests, exclusive to the 13 rue de la Paix boutique. Dimensions: W 15 x L 21.4 cm",,,,OG000724,,"Panthère de Cartier notebook, exclusive to 13 rue de la Paix boutique",,,,https://www.cartier.com/en-be/panthere-de-cartier-notebook-exclusive-to-13-rue-de-la-paix-boutique_cod1647597282740982.html,,
Add to bag,,,,"Limited edition Nécessaire à Parfum, adorned with the emblem of Cartier, the Panther. To be combined with 30 ml La Panthère Eau de Parfum glass refills, which slip into the case.   La Panthère Eau de Parfum, 2 x 30 ml: “Every woman has a feline aspect and every flower has a hidden animal essence.” Mathilde Laurent, Cartier Perfumer. Mathilde Laurent offers us a unique new accord, combining a flower and a sensation: a feline floral fragrance. To express femininity, she chose to explore the glory of a radiant gardenia, sensual yet delicate. To add a touch of the wild, she created a soft velvety musk. Within the flask, a sculpture depicts the majestic, fascinating panther.  INGREDIENTS: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), LINALOOL, BENZYL BENZOATE, ALPHA-ISOMETHYL IONONE, ETHYLHEXYL METHOXYCINNAMATE, GERANIOL, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, BENZYL SALICYLATE, LIMONENE, BHT, EVERNIA PRUNASTRI EXTRACT, CINNAMYL ALCOHOL, ISOEUGENOL, CITRONELLOL, CITRAL, CI 19140 (YELLOW N°5), CI 15510 (ORANGE N°4), CI 17200 (RED N°33), CI 14700 (RED N°4).",,,€,FH030030,580,Cartier Nécessaires à Parfum - Panther and La Panthère Eau de Parfum case,,,,https://www.cartier.com/en-be/cartier-necessaires-a-parfum-panther-and-la-panthere-eau-de-parfum-case_cod29419655932707048.html,,
Add to bag,,,,"Nécessaire à Parfum chiselled with silver-coloured thousand stripes motif, to be combined with 30 ml glass refills that slip into the case.  Several fragrances are available among our collections.",,,,FH030035,,Cartier Nécessaires à Parfum - Silvery Case,,,,https://www.cartier.com/en-be/cartier-necessaires-a-parfum-silvery-case_cod17266703523789429.html,,
