Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
Add to bag,,,,Double C de Cartier logo cufflinks with Sunray motif in palladium-finish sterling silver 925/1000 and translucent burgundy lacquer. Head dimensions: 18 mm.,,,kn,OG000709,4.550,Double C de Cartier logo cufflinks with burgundy lacquer Sunray motif,,,,https://www.cartier.com/en-hr/double-c-de-cartier-logo-cufflinks-with-burgundy-lacquer-sunray-motif_cod42247633209194401.html,,
Add to bag,,,,Double C de Cartier cufflinks with Stamp motif in palladium-finish sterling silver 925/1000 and opaque blue lacquer. Head dimensions: 16 mm,,,kn,OG000716,4.550,Double C de Cartier cufflinks with Stamp motif in silver and blue lacquer.,,,,https://www.cartier.com/en-hr/double-c-de-cartier-cufflinks-with-stamp-motif-in-silver-and-blue-lacquer_cod42247633209262620.html,,
Add to bag,,,,"Panthère de Cartier cufflinks in yellow gold 750/1000, 2 tsavorite eyes, black lacquer nose and spots. Dimensions: 16 x 12 mm",,,kn,OG000654,65.500,Panthère de Cartier cufflinks,,,,https://www.cartier.com/en-hr/panthere-de-cartier-cufflinks_cod29419655932686362.html,,
Add to bag,,,,"Panthère de Cartier pocket gem in yellow gold 750/1000, 2 tsavorite eyes, black lacquer nose and spots, onyx. Dimensions: 19.8 x 17.7 mm; chain: 99.5 mm",,,kn,OG000339,55.500,Panthère de Cartier pocket gem,,,,https://www.cartier.com/en-hr/panthere-de-cartier-pocket-gem_cod2009602992663.html,,
Add to bag,,,,"Black silk satin stole, with a gradation of panther spot motifs on each side. Black spot motifs are applied with the use of heat, embroidered with Lunéville pearls, sequins and gold thread cross stitching. Dimensions: 180 x 45 cm.",,,kn,OS000025,47.400,Panthère de Cartier embroidered black stole,,,,https://www.cartier.com/en-hr/panthere-de-cartier-embroidered-black-stole_cod32027475399667299.html,,
Add to bag,,,,Cufflinks with gold C de Cartier logo in yellow gold 750/1000 and brilliant-cut diamonds.  Head dimensions: 13 mm.,,,kn,OG000349,43.300,Cufflinks with gold C de Cartier logo.,,,,https://www.cartier.com/en-hr/cufflinks-with-gold-c-de-cartier-logo_cod11452292647222701.html,,
Add to bag,,,,"Trinity shirt studs in solid yellow gold 750/1000, rose gold 750/1000 and white gold 750/1000. Head diameter: 8 mm.",,,kn,OG000183,38.100,Trinity shirt studs,,,,https://www.cartier.com/en-hr/trinity-shirt-studs_cod25372685655509495.html,,
Add to bag,,,,"Entrelacés de Cartier three watch and cufflink box, large model, in lacquered wood, base and interior covered with fabric. Dimensions: W 28.2 x L 19 x H 10.4 cm",,,kn,OG000625,23.200,"Entrelacés de Cartier three watch and cufflink box, large model",,,,https://www.cartier.com/en-hr/entrelaces-de-cartier-three-watch-and-cufflink-box-large-model_cod18706561955344622.html,,
Add to bag,,,,"Double C de Cartier logo cufflinks with Sunray motif in yellow gold 750/1000, palladium-finish sterling silver 925/1000.  Head dimensions: 18 mm.",,,kn,OG000563,17.900,Double C de Cartier logo cufflinks with gold and silver Sunray motif,,,,https://www.cartier.com/en-hr/double-c-de-cartier-logo-cufflinks-with-gold-and-silver-sunray-motif_cod11452292647222713.html,,
Add to bag,,,,"International wallet with removable five-credit card holder in brown calfskin. Exterior: embossed double C logo, palladium-finish metal corners. Interior: wood-coloured calfskin, silver-coloured Cartier marking, fourteen credit card slots, two flat pockets, one zipped pocket, one removable zipped five-credit card holder Dimensions: 95 mm high x 180 mm wide.",,,kn,L3001933,7.850,International wallet with removable zipped five-credit card holder,,,,https://www.cartier.com/en-hr/international-wallet-with-removable-zipped-five-credit-card-holder_cod34344356236723713.html,,
Add to bag,,,,"Panthère Arabesques blue cashmere and silk shawl. Dimensions: 140 x 140 cm. 70% cashmere, 30% silk",,,kn,OS000109,7.650,Panthère Arabesques 140 cm shawl,,,,https://www.cartier.com/en-hr/panthere-arabesques-140-cm-shawl_cod43769801098178770.html,,
Add to bag,,,,"Panthère Arabesques red cashmere and silk shawl. Dimensions: 140 x 140 cm. 70% cashmere, 30% silk",,,kn,OS000110,7.650,Panthère Arabesques 140 cm shawl,,,,https://www.cartier.com/en-hr/panthere-arabesques-140-cm-shawl_cod43769801098178773.html,,
Add to bag,,,,"Panthère Arabesques green cashmere and silk shawl. Dimensions: 140 x 140 cm. 70% cashmere, 30% silk",,,kn,OS000111,7.650,Panthère Arabesques 140 cm shawl,,,,https://www.cartier.com/en-hr/panthere-arabesques-140-cm-shawl_cod43769801098178776.html,,
Add to bag,,,,"Panthère Arabesques ecru cashmere and silk shawl. Dimensions: 140 x 140 cm. 70% cashmere, 30% silk",,,kn,OS000127,7.650,Panthère Arabesques 140 cm shawl,,,,https://www.cartier.com/en-hr/panthere-arabesques-140-cm-shawl_cod43769801098178779.html,,
Add to bag,,,,Santos de Cartier tie clip with skeleton motif in solid yellow gold 750/1000 and palladium-finish stainless steel. Dimensions: 55 mm long x 4.65 mm wide x 7 mm thick.,,,kn,OG000582,6.550,Santos de Cartier tie clip,,,,https://www.cartier.com/en-hr/santos-de-cartier-tie-clip_cod34344356236723716.html,,
Add to bag,,,,"Panthère de Cartier international wallet in cherry red calfskin, gold-finish Cartier signature. Interior: black lambskin, twelve credit card pockets, one zipped coin pocket, two flat pockets, two gussets, gold-coloured Cartier hot stamping. Dimensions: height 190 mm x width 100 mm.",,,kn,L3002044,6.550,"International wallet with flap, Panthère de Cartier",,,,https://www.cartier.com/en-hr/international-wallet-with-flap-panthere-de-cartier_cod1647597294937494.html,,
Add to bag,,,,"Double C de Cartier international wallet in cherry red calfskin, gold and cherry red enamel-finish “Cartier” signature. Interior: black calfskin, twelve credit card slots, one zipped coin pocket, two flat pockets, two gussets, golden hot stamped “Cartier” signature. Dimensions: 190 mm high x 100 mm wide.",,,kn,L3001859,6.450,"International wallet with flap, Double C de Cartier",,,,https://www.cartier.com/en-hr/international-wallet-with-flap-double-c-de-cartier_cod17266703523790095.html,,
Add to bag,,,,"Double C de Cartier international wallet in black calfskin, gold and black enamel-finish “Cartier” signature. Interior: black calfskin, twelve credit card slots, one zipped coin pocket, two flat pockets, two gussets, golden hot stamped “Cartier” signature. Dimensions: 190 mm high x 100 mm wide.",,,kn,L3001852,6.450,"International wallet with flap, Double C de Cartier",,,,https://www.cartier.com/en-hr/international-wallet-with-flap-double-c-de-cartier_cod17266703523790092.html,,
Add to bag,,,,"Double C de Cartier international wallet in two-tone pink/pale pink calfskin, palladium and pale pink enamel-finish “Cartier” signature. Interior: black calfskin, twelve credit card slots, one zipped coin pocket, two flat pockets, two gussets, silver hot-stamped “Cartier” signature. Dimensions: 190 mm high x 100 mm wide.",,,kn,L3001995,6.450,"International wallet with flap, Double C de Cartier",,,,https://www.cartier.com/en-hr/international-wallet-with-flap-double-c-de-cartier_cod42247633208492652.html,,
Add to bag,,,,"Double C de Cartier international wallet in pale pink calfskin, pale pink enamel and golden-finish “Cartier” signature. Interior: black calfskin, twelve credit card slots, one zipped coin pocket, two flat pockets, two gussets, golden hot-stamped “Cartier” signature. Dimensions: 190 mm high x 100 mm wide.",,,kn,L3001996,6.450,Double C de Cartier international wallet with flap,,,,https://www.cartier.com/en-hr/double-c-de-cartier-international-wallet-with-flap_cod1647597286075124.html,,
Add to bag,,,,"Double C de Cartier international wallet in grey calfskin, grey enamel and golden-finish “Cartier” signature. Interior: black calfskin, twelve credit card slots, one zipped coin pocket, two flat pockets, two gussets, golden hot-stamped “Cartier” signature. Dimensions: 190 mm high x 100 mm wide.",,,kn,L3001997,6.450,Double C de Cartier international wallet with flap,,,,https://www.cartier.com/en-hr/double-c-de-cartier-international-wallet-with-flap_cod1647597286075127.html,,
Add to bag,,,,Double C logo cufflinks with engraved mother-of-pearl in palladium-finish sterling silver 925/1000 and mother-of-pearl.  Head dimensions: 18 mm.,,,kn,OG000570,6.000,Double C de Cartier logo cufflinks with engraved mother-of-pearl,,,,https://www.cartier.com/en-hr/double-c-de-cartier-logo-cufflinks-with-engraved-mother-of-pearl_cod11452292647222725.html,,
Add to bag,,,,Pasha de Cartier cufflinks in palladium-finish sterling silver 925/1000 and synthetic spinel. Dimensions: 13.25 x 13.25 mm.,,,kn,OG000326,5.600,Pasha de Cartier cufflinks,,,,https://www.cartier.com/en-hr/pasha-de-cartier-cufflinks_cod18706561955344541.html,,
Add to bag,,,,Panther Garden motif square in dark blue silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000056,3.050,Panther Garden motif square 90,,,,https://www.cartier.com/en-hr/panther-garden-motif-square-90_cod20346390236443686.html,,
Add to bag,,,,Cartier Tutti Frutti motif square in blue silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000049,3.050,Cartier Tutti Frutti square 90,,,,https://www.cartier.com/en-hr/cartier-tutti-frutti-square-90_cod20346390236443674.html,,
Add to bag,,,,Cartier Tutti Frutti motif square in black silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000051,3.050,Cartier Tutti Frutti square 90,,,,https://www.cartier.com/en-hr/cartier-tutti-frutti-square-90_cod20346390236443677.html,,
Add to bag,,,,Panther Jungle motif square in cherry silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000065,3.050,Panther Jungle motif square 90,,,,https://www.cartier.com/en-hr/panther-jungle-motif-square-90_cod20346390236443692.html,,
Add to bag,,,,Panthère Art Déco motif square in blue and orange silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000069,3.050,Panthère Art Déco motif square 90,,,,https://www.cartier.com/en-hr/panthere-art-deco-motif-square-90_cod20346390236443695.html,,
Add to bag,,,,Panther Jungle motif square in dark blue silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000060,3.050,Panther Jungle motif square 90,,,,https://www.cartier.com/en-hr/panther-jungle-motif-square-90_cod20346390236443689.html,,
Add to bag,,,,Parrot motif square in red silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000075,3.050,Parrot motif square 90,,,,https://www.cartier.com/en-hr/parrot-motif-square-90_cod20346390236443698.html,,
Add to bag,,,,Cartier Jewellery Boxes motif square in red silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000076,3.050,Cartier Jewellery Boxes square 90,,,,https://www.cartier.com/en-hr/cartier-jewellery-boxes-square-90_cod25185454456784668.html,,
Add to bag,,,,Panthère Art Déco motif square in turquoise and purple silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000066,3.050,Panthère Art Déco motif square 90,,,,https://www.cartier.com/en-hr/panthere-art-deco-motif-square-90_cod28941591747168592.html,,
Add to bag,,,,Panthère Art Déco motif square in orange and multicoloured silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000107,3.050,Panthère Art Déco motif square 90,,,,https://www.cartier.com/en-hr/panthere-art-deco-motif-square-90_cod1647597276076003.html,,
,,,,"Panthère de Cartier simple card holder in black calfskin with golden logo finish. Interior: black lambskin, one large insert, three credit card slots, golden hot-stamped “Cartier” signature. Dimensions: width 100 x height 80 mm.",,,kn,L3002036,2.450,"Simple card holder, Panthère de Cartier",,,,https://www.cartier.com/en-hr/simple-card-holder-panthere-de-cartier_cod1647597295991177.html,,
,,,,"Panthère de Cartier simple card holder in cherry red calfskin with golden logo finish. Interior: black lambskin, one large insert, three credit card slots, golden hot-stamped “Cartier” signature. Dimensions: width 100 x height 80 mm.",,,kn,L3002037,2.450,"Simple card holder, Panthère de Cartier",,,,https://www.cartier.com/en-hr/simple-card-holder-panthere-de-cartier_cod1647597295991180.html,,
Add to bag,,,,"Must de Cartier key ring and card holder in black calfskin, palladium 950/1000 finish. Dimensions: 70 x 92 mm.",,,kn,OG000500,2.430,Must de Cartier key ring and card holder,,,,https://www.cartier.com/en-hr/must-de-cartier-key-ring-and-card-holder_cod18706561955344565.html,,
Add to bag,,,,"Must de Cartier key ring & card holder in burgundy calfskin, golden-finish. Dimensions: 70 x 92 mm.",,,kn,OG000501,2.430,Must de Cartier key ring and card holder,,,,https://www.cartier.com/en-hr/must-de-cartier-key-ring-and-card-holder_cod18706561955344568.html,,
,,,,"Four-credit card holder in taupe non-animal material. Exterior: embossed double C logo, stainless steel metal corners. Interior: taupe non-animal material, silver-coloured Cartier marking, four credit card slots, three flat pockets. Dimensions: 107 mm high x 71 mm wide.",,,kn,L3001972,2.300,"Must de Cartier Small Leather Goods, card holder",,,,https://www.cartier.com/en-hr/must-de-cartier-small-leather-goods-card-holder_cod1647597286075106.html,,
Add to bag,,,,Large Santos de Cartier money clip in stainless steel and gold-finish metal. Large clip. Dimensions: 49.5 mm wide x 18 mm long.,,,kn,OG000865,2.170,Large Santos de Cartier money clip,,,,https://www.cartier.com/en-hr/large-santos-de-cartier-money-clip_cod32027475399667293.html,,
Add to bag,,,,Santos de Cartier keyring in stainless steel and golden-finish. Dimensions: 27 mm wide x 75 mm long.,,,kn,OG000737,2.170,Santos de Cartier keyring,,,,https://www.cartier.com/en-hr/santos-de-cartier-keyring_cod38063312418341445.html,,
,,,,Key ring with golden-finish wax seal motif. Medallion dimensions: 34.4mm high x 26 mm wide,,,kn,OG000733,2.010,Key ring Logótipo Double C,,,,https://www.cartier.com/en-hr/key-ring-logotipo-double-c_cod1647597286086357.html,,
Add to bag,,,,"Diabolo de Cartier card holder in red calfskin, hot-stamped motifs, gold hot-stamped “Cartier” signature on the central pocket, two flat pockets on the surfaces. Dimensions: 75 mm high x 100 mm wide.",,,kn,L3002000,1.940,Diabolo de Cartier simple card holder,,,,https://www.cartier.com/en-hr/diabolo-de-cartier-simple-card-holder_cod1647597277634205.html,,
Add to bag,,,,"Card holder, Must de Cartier in macchiato-coloured calfskin, with signature Cartier medallion. Golden hot-stamped Cartier signature on the middle pocket, one flat pocket on either side. Dimensions: 70 mm high x 100 mm wide.",,,kn,L3001977,1.690,"Simple Card Holder, Must de Cartier",,,,https://www.cartier.com/en-hr/simple-card-holder-must-de-cartier_cod1647597281959287.html,,
Add to bag,,,,"Must de Cartier double-sided key ring in black and burgundy calfskin, palladium 950/1000 finish. Dimensions: 60 x 40 mm",,,kn,OG000499,1.600,Must de Cartier double-sided key ring,,,,https://www.cartier.com/en-hr/must-de-cartier-double-sided-key-ring_cod18706561955344562.html,,
Add to bag,,,,"Must de Cartier logo key ring, golden-finish. Dimensions: 72 x 48 mm",,,kn,OG000498,3.800,Must de Cartier keyring,,,,https://www.cartier.com/en-hr/must-de-cartier-keyring_cod18706561955344559.html,,
Add to bag,,,,"Double C de Cartier logo key ring with pivoting Sunray motif in palladium-finish stainless steel, translucent blue lacquer. Medallion dimensions: 34 mm diameter.",,,kn,OG000718,3.650,Double C de Cartier logo key ring,,,,https://www.cartier.com/en-hr/double-c-de-cartier-logo-key-ring_cod42247633209194404.html,,
Add to bag,,,,"Must de Cartier logo key ring, palladium 950/1000 finish. Dimensions: 72 x 48 mm",,,kn,OG000497,3.500,Must de Cartier keyring,,,,https://www.cartier.com/en-hr/must-de-cartier-keyring_cod18706561955344556.html,,
Add to bag,,,,"Must de Cartier mini wallet in peacock green calfskin, signature Cartier medallion. Interior: burgundy calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, golden hot stamped “Cartier” signature. Dimensions: 80 mm high x 110 mm wide.",,,kn,L3001948,3.400,"Mini wallet, Must de Cartier",,,,https://www.cartier.com/en-hr/mini-wallet-must-de-cartier_cod29419655932696327.html,,
Add to bag,,,,"Must de Cartier trifold wallet in peacock green calfskin, signature Cartier medallion. Exterior: One coin compartment with a push button. Interior: burgundy calfskin, three credit card slots, one banknote compartment, golden hot stamped Cartier marking. Dimensions: 70 mm high x 95 mm wide.",,,kn,L3001947,3.400,"Trifold Wallet, Must de Cartier",,,,https://www.cartier.com/en-hr/trifold-wallet-must-de-cartier_cod29419655932696324.html,,
,,,,"Three ring motif key ring in stainless steel, rose-golden and yellow-golden finish metal. Medallion dimensions: 34 mm wide x 34 mm long",,,kn,OG000732,3.400,Three ring motif key ring Trinity,,,,https://www.cartier.com/en-hr/three-ring-motif-key-ring-trinity_cod1647597286086354.html,,
,,,,Diabolo de Cartier phone case compatible with iPhone 13 in black calfskin and hot-stamped motif. Dimensions: 146.7 mm high x 71.5 mm wide.,,,kn,OG000639,3.200,Diabolo de Cartier phone case compatible with iPhone 13,,,,https://www.cartier.com/en-hr/diabolo-de-cartier-phone-case-compatible-with-iphone-13_cod42247633209262617.html,,
,,,,Diabolo de Cartier phone case compatible with iPhone 13 in red calfskin and hot-stamped motifs. Dimensions: 146.7 mm high x 71.5 mm wide.,,,kn,OG000640,3.200,Diabolo de Cartier phone case compatible with iPhone 13,,,,https://www.cartier.com/en-hr/diabolo-de-cartier-phone-case-compatible-with-iphone-13_cod42247633209259786.html,,
Add to bag,,,,"Belt with palladium-finish ardillon buckle, Cartier signature. Reversible strap in black and black non-animal material, embossed “Cartier” marking. Dimensions: 30 mm wide x 1230 mm long. Adjustable.",,,kn,L5000621,3.150,"Belt, Tank de Cartier",,,,https://www.cartier.com/en-hr/belt-tank-de-cartier_cod20346390236326807.html,,
Add to bag,,,,"Belt with palladium-finish ardillon buckle, Cartier signature. Reversible strap in textured and smooth cowhide, embossed Cartier marking. Dimensions: 30 mm wide x 1230 mm long. Adjustable.",,,kn,L5000622,3.150,"Belt, Tank de Cartier",,,,https://www.cartier.com/en-hr/belt-tank-de-cartier_cod20346390236443641.html,,
,,,,"Belt with palladium-finish ardillon buckle, Cartier signature. Reversible strap in taupe and charcoal grey non-animal material, embossed “Cartier” marking. Dimensions: 30 mm wide x 1,230 mm long. Adjustable.",,,kn,L5000628,3.150,"Belt, Tank",,,,https://www.cartier.com/en-hr/belt-tank_cod1647597286075163.html,,
Add to bag,,,,Panther Jungle motif square in pink and beige silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000061,3.050,Panther Jungle motif square 90,,,,https://www.cartier.com/en-hr/panther-jungle-motif-square-90_cod18706561955345949.html,,
Add to bag,,,,Panthère Art Déco square in light pink and blue silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000068,3.050,Panthère Art Déco motif square 90,,,,https://www.cartier.com/en-hr/panthere-art-deco-motif-square-90_cod18706561955345961.html,,
Add to bag,,,,Panther Garden motif square in light blue silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000058,3.050,Panther Garden motif square 90,,,,https://www.cartier.com/en-hr/panther-garden-motif-square-90_cod18706561955345943.html,,
Add to bag,,,,Panther Jungle motif square in blue silk twill Dimensions: 90 x 90 cm.,,,kn,OS000064,3.050,Panther Jungle motif square 90,,,,https://www.cartier.com/en-hr/panther-jungle-motif-square-90_cod18706561955345955.html,,
Add to bag,,,,Panthère Art Déco square in fuchsia and coral silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000070,3.050,Panthère Art Déco motif square 90,,,,https://www.cartier.com/en-hr/panthere-art-deco-motif-square-90_cod18706561955345964.html,,
Add to bag,,,,Cartier Tutti Frutti motif square in pink silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000050,3.050,Cartier Tutti Frutti square 90,,,,https://www.cartier.com/en-hr/cartier-tutti-frutti-square-90_cod18706561955345929.html,,
Add to bag,,,,Cartier Tutti Frutti motif square in peach silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000052,3.050,Cartier Tutti Frutti square 90,,,,https://www.cartier.com/en-hr/cartier-tutti-frutti-square-90_cod18706561955345932.html,,
Add to bag,,,,Panther Garden motif square in light green silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000059,3.050,Panther Garden motif square 90,,,,https://www.cartier.com/en-hr/panther-garden-motif-square-90_cod18706561955345946.html,,
Add to bag,,,,Parrot motif square in yellow silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000071,3.050,Parrot motif square 90,,,,https://www.cartier.com/en-hr/parrot-motif-square-90_cod18706561955345967.html,,
Add to bag,,,,Panther Garden motif square in light pink silk twill. Dimensions: 90 x 90 cm.,,,kn,OS000057,3.050,Panther Garden motif square 90,,,,https://www.cartier.com/en-hr/panther-garden-motif-square-90_cod18706561955345939.html,,
Add to bag,,,,"Santos de Cartier lacquered wood box with 8 watches and cufflinks, with fabric-lined interior and base. Dimensions: W 33 x L 23.8 x H 12.8 cm",,,kn,OG000787,29.200,Santos de Cartier box with 8 watches and cufflinks,,,,https://www.cartier.com/en-hr/santos-de-cartier-box-with-8-watches-and-cufflinks_cod1647597282740988.html,,
,,,,Panthère de Cartier motif oval lighter in golden-finish metal and lacquer. Dimensions: 30 x 36.6 x 14.5 mm.,,,kn,OL000041,9.700,Panthère de Cartier lighter,,,,https://www.cartier.com/en-hr/panthere-de-cartier-lighter_cod1647597286086423.html,,
,,,,Pasha de Cartier oval lighter with motif in golden finish and black lacquer. Dimensions: 30 x 36.6 x 14.5 mm.,,,kn,OL000030,9.650,Pasha de Cartier lighter,,,,https://www.cartier.com/en-hr/pasha-de-cartier-lighter_cod18706561955344643.html,,
,,,,"Santos de Cartier square lighter, brushed palladium-finish metal with gold-finish screw motif. Dimensions: 50 mm high x 38 mm wide.",,,kn,OL000028,8.500,Santos de Cartier lighter,,,,https://www.cartier.com/en-hr/santos-de-cartier-lighter_cod42247633209194446.html,,
,,,,Santos de Cartier nut motif cufflinks in palladium-finish sterling silver 925/1000 and yellow gold 750/1000.  Head dimensions: 15.2 mm long x 15.6 mm wide x 2.5 mm thick.,,,kn,OG000782,8.100,Santos de Cartier nut motif cufflinks,,,,https://www.cartier.com/en-hr/santos-de-cartier-nut-motif-cufflinks_cod1647597286086360.html,,
,,,,C de Cartier motif oval lighter in rose-golden finish metal. Dimensions: 29 mm wide x 60 mm long.,,,kn,OL000023,7.700,Lighter Double C Logo,,,,https://www.cartier.com/en-hr/lighter-double-c-logo_cod1647597286078265.html,,
,,,,C de Cartier motif oval lighter in palladium-finish metal. Dimensions: 29 mm wide x 60 mm long,,,kn,OL000022,7.450,Lighter Double C Logo,,,,https://www.cartier.com/en-hr/lighter-double-c-logo_cod1647597286078264.html,,
,,,,"Oval lighter with guilloché motif, black composite body, rose-gold finish. Dimensions: 60 mm x 29 mm",,,kn,OL000027,6.800,Oval lighter with guilloché motif,,,,https://www.cartier.com/en-hr/oval-lighter-with-guilloche-motif_cod42247633209194443.html,,
Add to bag,,,,Cufflinks with Double C logo motif in engraved malachite and palladium-finish sterling silver 925/1000. Head dimensions: 18 mm.,,,kn,OG000708,6.600,Cufflinks,,,,https://www.cartier.com/en-hr/cufflinks_cod42247633209251916.html,,
,,,,"Panthère de Cartier international wallet in black calfskin, golden-finish “Cartier” signature. Interior: black lambskin, 12 credit card pockets, one zipped coin pocket, two flat pockets, two gussets, golden hot-stamped “Cartier” signature. Dimensions: height 190 mm x width 100 mm.",,,kn,L3002043,6.550,"International wallet with flap, Panthère de Cartier",,,,https://www.cartier.com/en-hr/international-wallet-with-flap-panthere-de-cartier_cod1647597295991186.html,,
Add to bag,,,,"Double C de Cartier international wallet in dark green calfskin, gold and dark green enamel-finish “Cartier” signature. Interior: black calfskin, twelve credit card slots, one zipped coin pocket, two flat pockets, two gussets, golden hot-stamped “Cartier” signature. Dimensions: 190 mm high x 100 mm wide.",,,kn,L3001994,6.450,"International wallet with flap, Double C de Cartier",,,,https://www.cartier.com/en-hr/international-wallet-with-flap-double-c-de-cartier_cod42247633208247054.html,,
Add to bag,,,,Double C logo cufflinks with engraved sodalite in palladium-finish sterling silver 925/1000 and sodalite.  Head dimensions: 18 mm.,,,kn,OG000572,6.300,Double C de Cartier logo cufflinks with engraved sodalite,,,,https://www.cartier.com/en-hr/double-c-de-cartier-logo-cufflinks-with-engraved-sodalite_cod11452292647222728.html,,
,,,,Cufflinks with Double C logo motif in engraved onyx and palladium-finish sterling silver 925/1000. Head dimensions: 18 mm.,,,kn,OG000721,6.300,Cufflinks,,,,https://www.cartier.com/en-hr/cufflinks_cod1647597301815650.html,,
Add to bag,,,,"Burgundy calfskin zipped international wallet. Exterior: embossed double C logo, golden finish metal corners. Interior: burgundy calfskin, golden Cartier marking, twelve credit card pockets, two flat pockets, one inner zipped pocket, one gusseted pocket. Dimensions: 95 mm high x 188 mm wide",,,kn,L3001362,4.900,"Zipped International Wallet, Must de Cartier",,,,https://www.cartier.com/en-hr/zipped-international-wallet-must-de-cartier_cod25372685655528328.html,,
Add to bag,,,,"Black calfskin zipped international wallet. Exterior: embossed double C logo, stainless steel metal corners. Interior: burgundy calfskin, silver-coloured Cartier marking, twelve credit card pockets, two flat pockets, one inner zipped pocket, one gusseted pocket. Dimensions: 95 mm high x 188 mm wide.",,,kn,L3001363,4.900,"Zipped International Wallet, Must de Cartier",,,,https://www.cartier.com/en-hr/zipped-international-wallet-must-de-cartier_cod25372685655528330.html,,
,,,,"Panthère de Cartier wallet mini in cherry red calfskin, golden-finish Cartier signature. Interior: black lambskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, golden hot-stamped “Cartier” signature. Dimensions: width 110 mm x height 85 mm.",,,kn,L3002040,4.700,"Wallet mini, Panthère de Cartier",,,,https://www.cartier.com/en-hr/wallet-mini-panthere-de-cartier_cod1647597295991183.html,,
Add to bag,,,,"Six-credit card wallet in black grained calfskin. Exterior: embossed double C logo. Interior: black grained calfskin, silver-coloured Cartier marking, six credit card slots, one banknote pocket. Dimensions: 91 mm high x 119 mm wide.",,,kn,L3001939,4.650,"6-Credit Card Wallet, Must de Cartier",,,,https://www.cartier.com/en-hr/6-credit-card-wallet-must-de-cartier_cod36856120585484954.html,,
,,,,"Diabolo de Cartier glasses case in black calfskin, hot-stamped motifs and gold hot-stamped “Cartier” signature on the inside of the case, golden finish. Dimensions: 115.5 mm high x 70 mm wide.",,,kn,OG000810,4.650,"Glasses case, Diabolo de Cartier",,,,https://www.cartier.com/en-hr/glasses-case-diabolo-de-cartier_cod1647597286086381.html,,
Add to bag,,,,"Double C de Cartier mini wallet in dark green calfskin, gold and dark green enamel-finish “Cartier” signature. Interior: black calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, golden hot-stamped “Cartier” signature. Dimensions: 85 mm high x 110 mm wide.",,,kn,L3001986,4.600,"Mini wallet, Double C de Cartier",,,,https://www.cartier.com/en-hr/mini-wallet-double-c-de-cartier_cod42247633208247051.html,,
,,,,Double C de Cartier cufflinks in palladium-finish sterling silver 925/1000. Head dimensions: 17 mm wide x 12 mm thick,,,kn,OG000720,4.450,C de Cartier cufflinks,,,,https://www.cartier.com/en-hr/c-de-cartier-cufflinks_cod1647597301815647.html,,
Add to bag,,,,Juste un Clou cufflinks in solid yellow gold 750/1000.  Dimensions: 23 mm x 21 mm.,,,kn,OG000748,34.800,Juste un Clou cufflinks,,,,https://www.cartier.com/en-hr/juste-un-clou-cufflinks_cod36856120585049843.html,,
,,,,Double C de Cartier cufflinks in rose gold 750/1000. Head dimensions: 17 mm wide x 12 mm thick,,,kn,OG000714,31.600,C de Cartier cufflinks,,,,https://www.cartier.com/en-hr/c-de-cartier-cufflinks_cod1647597301815644.html,,
Add to bag,,,,"Double C de Cartier multi-card holder with flap in cherry red calfskin, golden and cherry red enamel-finish “Cartier” signature. Interior: black calfskin, two gusseted compartments, one zipped pocket, golden hot stamped “Cartier” signature. Dimensions: 110 mm high x 70 mm wide x 30 mm long.",,,kn,L3002032,4.350,Double C de Cartier multi-card holder with flap,,,,https://www.cartier.com/en-hr/double-c-de-cartier-multi-card-holder-with-flap_cod1647597287751776.html,,
,,,,"Diabolo de Cartier mini case in red calfskin. Can hold classic or pro wireless headphones, keys or other small items. Can be worn as a bag jewel or on a belt. Dimensions: 7 x 6 cm",,,kn,OG000644,4.250,Mini case Diabolo de Cartier,,,,https://www.cartier.com/en-hr/mini-case-diabolo-de-cartier_cod1647597286086348.html,,
